21,takiltu
21,tālittu
21,terṣu
21,Til-ša-Zabdani
21,ullânu
21,walādu
21,warka
21,zakûtu
20,Ahšeri
20,Altaqu
20,aplu
20,arītu
20,Babitu
20,bāštu
20,Bikni
20,dandannu
20,Dur-Šarru-ukin
20,eṣemtu
20,gabbu
20,habābu
20,halāpu
20,Irhulenu
20,kakkabu
20,Katmuhu
20,kiššūtu
20,madaktu
20,markasu
20,maṣû
20,Matiatu
20,mukillu
20,mušabriqu
20,naklu
20,Parru
20,ṣarāhu
20,šaṭāru
20,Sirara
20,šūpû
20,Šuzubu
20,tabāku
20,ṭāhu
20,Til-ša-Abtani
20,x
20,zaʾānu
19,ahrâtaš
19,appu
19,azmarû
19,Beltiya_d
19,Dalta
19,Deru
19,Dur-Yakin
19,Ekur
19,enēšu
19,Erra_d
19,gašīšu
19,hilāni
19,iltu
19,išaru
19,Ištar-duri
19,kabāru
19,Kummuhu
19,kurunnu
19,lāʾiṭu
19,Larsa
19,mahīru
19,martu
19,Mugallu
19,munnabtu
19,murappišu
19,Nabatu
19,nâdu
19,nāmaru
19,narāmu
19,Natnu
19,nērārūtu
19,pašāqu
19,pitqudu
19,rašubbatu
19,šallu
19,šâšunu
19,Ṣidqa
19,suluppu
19,šumēla
19,Ṣurrayu
19,šurruhu
19,šūturu
19,ṭābiš
19,taqānu
19,ṭebû
19,Til-Bari
19,udru
19,Yadburu
19,ziqpu
19,zumru
18,abāku
18,abāru
18,Abdi-milkuti
18,Abi-Baʾal
18,Addaru
18,ahātu
18,alaktu
18,apāru
18,Arbail
18,bābilu
18,Bit-Kubatti
18,Bube
18,dalālu
18,dayyānu
18,ditalliš
18,enenna
18,enšu
18,erbû
18,eṣēdu
18,gērû
18,gišhurru
18,Gurumu
18,Gutu
18,hadû
18,Hardišpi
18,Harutu
18,Hašmar
18,haṭṭu
18,Hirimu
18,imna
18,karû
18,lalû
18,lugal
18,maʾdû
18,Malahu
18,mammāna
18,marqītu
18,mašennu
18,mātitān
18,Mitinti
18,mītūtu
18,muštahṭu
18,Nabu-šar-ahhešu
18,Nabu-šuma-ereš
18,Nagitu
18,Namru
18,namṣāru
18,nannāru
18,nēbertu
18,nesû
18,niāru
18,qaqqariš
18,rappu
18,Šabaṭu
18,šalamtu
18,Ša-pi-Bel
18,ṣarpu
18,šêlu
18,šīpātu
18,šipku
18,šubarrû
18,tappûtu
18,Tarbiṣu
18,tīru
18,Tu-Baʾlu
18,Ukku
18,umāmu
18,ūṣu
18,yašibu
17,balu
17,bārû
17,Bit-Aššur
17,būrtu
17,būru
17,egalturrû
17,Enzi
17,Eridu
17,gullultu
17,Hagaranu
17,halṣu
17,Hanigalbat
17,Harranu
17,Hindanu
17,hurbāšu
17,hurrušu
17,isqu
17,Kissik
17,Lullumu
17,Marduk-bel-usate
17,māru&&šipru
17,mazzaztu
17,MIN
17,muqtablu
17,muštaʾʾûtu
17,mutnennû
17,Nabayatu
17,Naʾiri
17,nebrītu
17,Nemed-Laguda
17,pilšu
17,Raši
17,rēmēnû
17,šahātu
17,Sangara
17,sapāhu
17,šaṭru
17,šebēru
17,šēhtu
17,Shalmaneser_IV_RN
17,šiāhu
17,ṣibittu
17,Suhmu
17,šukkallu
17,ṭabtu
17,Tarhulara
17,turtānu
17,Uru
17,ušallu
16,andullu
16,anzillu
16,Aplaya
16,arratu
16,Aššur-leʾi
16,Aya_d
16,Barsip
16,bērūtu
16,Bit-Hamban
16,Bit-Sangibuti
16,bubūtu
16,Ellipayu
16,emqu
16,Gibre
16,guhlu
16,hassu
16,Hirimmu
16,hiṭītu
16,hitlupu
16,Hursagkalama
16,Ituʾu
16,kalbu
16,kiškattû
16,kullu
16,Manna
16,māšartu
16,miṭirtu
16,murṣu
16,muttabbilu
16,nāmurtu
16,Naṣibina
16,nasīku
16,Nikku
16,Ninagal_d
16,pāqidu
16,parāʾu
16,Pillatu
16,qablītu
16,rabāṣu
16,râbu
16,Salmanu-ašared
16,ṣāltu
16,šalummatu
16,šamāmū
16,sidru
16,Ṣidunayu
16,Sirqu
16,Šuanna
16,ṭabāhu
16,talīmu
16,tarānu
16,tiālu
16,ṭupšarru
16,Tuʾumuna
16,Ulaya
16,urpatu
16,uršānu
16,watû
16,zabbilu
16,zību
15,abiktu
15,agāgu
15,aklu
15,alamittu
15,alkakātu
15,amurru
15,Andia
15,apu
15,Aridu
15,Atta-metu
15,Bazu
15,birku
15,Bit-Amukani
15,Bit-Purutaš
15,Bit-Zamani
15,dārišam
15,erēšu
15,ešītu
15,etellu
15,ezēzu
15,gillatu
15,Gurgumayu
15,Guzana
15,hašû
15,haṭṭu
15,hibištu
15,Hidalu
15,ilku
15,kamîš
15,kapru
15,kidudû
15,kīmū
15,Kippat-mati_d
15,Kisiru
15,kūm
15,Kummuhayu
15,kūṣu
15,Lubarna
15,malāku
15,māraku
15,mašqītu
15,mêšu
15,mulmullu
15,mumaʾʾeru
15,munehhu
15,Muṣri
15,muterru
15,nādinu
15,nādu
15,nāʾeru
15,napālu
15,napāšu
15,nēbehu
15,nēhtu
15,nêšakku
15,nindabû
15,puzru
15,qâpu
15,qarnu
15,Qirbit
15,qīšu
15,qurdu
15,qurpissu
15,rabbû
