Sin-šarru-iškun_RN,Antu_d,2
Sin-šarru-iškun_RN,Nisaba_d,2
Sin-šarru-iškun_RN,Ea_d,4
Sin-šarru-iškun_RN,Bel_d,4
Sin-šarru-iškun_RN,Mullissu_d,2
Sin-šarru-iškun_RN,Nergal_d,2
Sin-šarru-iškun_RN,Aššur_d,4
Sin-šarru-iškun_RN,Sin_d,2
Sin-šarru-iškun_RN,Šamaš_d,2
Sin-šarru-iškun_RN,Ninurta_d,2
Sin-šarru-iškun_RN,Ištar_d,1
Sin-šarru-iškun_RN,Enlil_d,2
Sin_d,Ashurbanipal_RN,84
Sin_d,Ashurnasirpal_II_RN,13
Sin_d,Esarhaddon_RN,14
Sin_d,Sargon_II_RN,16
Sin_d,Adad-nerari_III_RN,1
Sin_d,Sennacherib_RN,9
Sin_d,Sin-šarru-iškun_RN,2
Sin_d,Shalmaneser_III_RN,3
Tašmetu_d,Sin-šarru-iškun_RN,22
Tašmetu_d,Tiglath-pileser_III_RN,4
Tašmetu_d,Esarhaddon_RN,2
Tašmetu_d,Ashurbanipal_RN,3
Tašmetu_d,Sargon_II_RN,2
Tiamat_d,Sennacherib_RN,2
Tiglath-pileser_III_RN,Aššur_d,40
Tiglath-pileser_III_RN,Amurru_d,3
Tiglath-pileser_III_RN,Kakka_d,1
Tiglath-pileser_III_RN,Enlil_d,3
Tiglath-pileser_III_RN,Šamaš_d,3
Tiglath-pileser_III_RN,Ištar_d,2
Tiglath-pileser_III_RN,Ištar_Nineveh_d,1
Tiglath-pileser_III_RN,Adad_d,1
Tiglath-pileser_III_RN,Marduk_d,1
Tiglath-pileser_III_RN,Ninurta_d,1
Tukulti-Ninurta_II_RN,Aššur_d,11
Tukulti-Ninurta_II_RN,Ninurta_d,2
Tukulti-Ninurta_II_RN,Adad_d,2
Tukulti-Ninurta_II_RN,Sin_d,1
Tukulti-Ninurta_II_RN,Šamaš_d,1
Uraš_d,Aššur-etel-ilani_RN,1
Utulu_d,Šamši-Adad_V_RN,1
Zababa_d,Sennacherib_RN,4
Zarpanitu_d,Sin-šarru-iškun_RN,4
Zarpanitu_d,Esarhaddon_RN,8
Zarpanitu_d,Tiglath-pileser_III_RN,4
Zarpanitu_d,Ashurbanipal_RN,10
Zarpanitu_d,Sargon_II_RN,2
Šakkan_d,Ashurbanipal_RN,1
Šala_d,Sin-šarru-iškun_RN,2
Šamaš_d,Esarhaddon_RN,96
Šamaš_d,Ashurnasirpal_II_RN,42
Šamaš_d,Ashurbanipal_RN,67
Šamaš_d,Shalmaneser_III_RN,41
Šamaš_d,Sargon_II_RN,35
Šamaš_d,Adad-nerari_III_RN,6
Šamaš_d,Šamši-Adad_V_RN,4
Šamaš_d,Aššur-dan_II_RN,3
Šamaš_d,Adad-nerari_II_RN,3
Šamaš_d,Tiglath-pileser_III_RN,4
Šamaš_d,Sennacherib_RN,17
Šamaš_d,Sin-šarru-iškun_RN,2
Šamaš_d,Tukulti-Ninurta_II_RN,1
Šamši-Adad_V_RN,Aššur_d,18
Šamši-Adad_V_RN,Gula_d,2
Šamši-Adad_V_RN,Nanaya_d,2
Šamši-Adad_V_RN,Enlil_d,5
Šamši-Adad_V_RN,Marduk_d,2
Šamši-Adad_V_RN,Šamaš_d,1
Šarrat-Kidmuri_d,Ashurbanipal_RN,17
Šarrat-Kidmuri_d,Ashurnasirpal_II_RN,1
Šarrat-nipha_d,Shalmaneser_III_RN,4
Šarrat-nipha_d,Ashurnasirpal_II_RN,2
Šarur_d,Esarhaddon_RN,1
Šeruʾa_d,Esarhaddon_RN,1
Šeruʾa_d,Sennacherib_RN,1
