rinap-rinap5/Q003703	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003704	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003705	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003706	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003707	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003708	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003709	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003710	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003711	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003712	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003713	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003714	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003715	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003716	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003717	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003718	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003719	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003720	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003721	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003722	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003725	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003734	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003735	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003742	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003745	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003746	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003748	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003749	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003750	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003753	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003754	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003755	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003756	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003757	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003758	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003759	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003760	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003761	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003762	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003771	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003772	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003773	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003774	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003799	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003800	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003801	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003802	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003803	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003804	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003805	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003806	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003808	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003809	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003810	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003811	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003812	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003813	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003814	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003815	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003818	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003819	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003842	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003843	Neo-Assyrian	Royal Inscription	Ashurbanipal_RN
rinap-rinap5/Q003859	Neo-Assyrian	Royal Inscription	Aššur-etel-ilani_RN
rinap-rinap5/Q003860	Neo-Assyrian	Royal Inscription	Aššur-etel-ilani_RN
rinap-rinap5/Q003862	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003863	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003864	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003867	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003868	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003869	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003871	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003872	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003873	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003874	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003878	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003879	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-rinap5/Q003880	Neo-Assyrian	Royal Inscription	Sin-šarru-iškun_RN
rinap-szar2gina2019/Q006482	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006483	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006485	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006488	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006489	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006490	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006493	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006495	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006497	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006498	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006499	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006500	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006501	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006503	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006522	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006524	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006525	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006526	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006527	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006528	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006529	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006530	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006531	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006535	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006536	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006538	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006542	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006544	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006545	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006546	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006548	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006549	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006550	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006551	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006553	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006554	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006555	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006557	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006561	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006562	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006563	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006564	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006565	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006568	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006570	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006573	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006576	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006580	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006581	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006584	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006586	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006587	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006588	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006590	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006592	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006594	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006596	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006597	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006598	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006599	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006600	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006603	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006605	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006609	Neo-Assyrian	Royal Inscription	Sargon_II_RN
rinap-szar2gina2019/Q006610	Neo-Assyrian	Royal Inscription	Sargon_II_RN
saao-saa02/P336216	Neo-Assyrian	Treaty	Esarhaddon
saao-saa02/P336598	Neo-Assyrian	Treaty	Esarhaddon
saao-saa03/P238321	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P334926	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P334930	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P334931	Neo-Assyrian	Literary Work	Sargon II
saao-saa03/P336130	Neo-Assyrian	Literary Work	uncertain
saao-saa03/P336175	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P336242	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P336306	Neo-Assyrian	Literary Work	Ashurbanipal
saao-saa03/P336604	Neo-Assyrian	Literary Work	Esarhaddon
saao-saa04/P236925	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P236956	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237224	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237360	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237361	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237363	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237374	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237412	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237479	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237483	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237534	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237536	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P237538	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237711	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P237797	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238341	Neo-Assyrian	Extispicy Report	Ashurbanipal
saao-saa04/P238601	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238755	Neo-Assyrian	Extispicy Report	Ashurbanipal
saao-saa04/P238962	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P238965	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238966	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P238967	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238968	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238974	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238978	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238979	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238980	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238985	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238988	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238989	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P238995	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P238996	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P239086	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P240244	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P240279	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P240298	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P240393	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P240405	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336045	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336061	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336062	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336064	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336066	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336069	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336074	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336075	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336076	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336079	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336081	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336085	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P336086	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336088	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336089	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336111	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336113	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336115	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P336116	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa04/P336329	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336337	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336340	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336342	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336344	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336363	Neo-Assyrian	Extispicy Report	Ashurbanipal
saao-saa04/P336610	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336619	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336620	Neo-Assyrian	Extispicy Query	Esarhaddon
saao-saa04/P336627	Neo-Assyrian	Extispicy Query	Ashurbanipal
saao-saa09/P334928	Neo-Assyrian	Prophecy	Esarhaddon
saao-saa09/P337163	Neo-Assyrian	Prophecy	Ashurbanipal
saao-saa12/P235242	Neo-Assyrian	Decree	Adad-nerari III
saao-saa12/P285569	Neo-Assyrian	Grant	Adad-nerari III
saao-saa12/P335554	Neo-Assyrian	Votive Donation	Ashurbanipal
saao-saa12/P336273	Neo-Assyrian	Grant	Sargon II
saao-saa12/P336274	Neo-Assyrian	Grant	Sennacherib
saao-saa12/P336275	Neo-Assyrian	Grant	Sennacherib
saao-saa12/P336283	Neo-Assyrian	Decree	Adad-nerari III
saao-saa12/P336287	Neo-Assyrian	Decree	Šamsi-Adad V and Adad-nerari III
saao-saa12/P336316	Neo-Assyrian	Votive Donation	Sennacherib
saao-saa20/P285518	Neo-Assyrian	Royal Ritual	uncertain
saao-saa20/P336139	Neo-Assyrian	Royal Ritual	Ashurbanipal
saao-saa20/P336140	Neo-Assyrian	Royal Ritual	uncertain
saao-saa20/P336232	Neo-Assyrian	Royal Ritual	Aššur-etel-ilani
saao-saa21/P395556	Neo-Assyrian	Administrative Letter	Assurbanipal
saao-saas2/P338364	Neo-Assyrian	Eponym Chronicle	uncertain
saao-saas2/P424937	Neo-Assyrian	Eponym Chronicle	uncertain
saao-saas2/Q007771	Neo-Assyrian	Eponym List	uncertain
